96,-81,-333
-215,-210,-379
-230,-204,-375
-230,-204,-375
-242,-198,-367
-256,-187,-365
-276,-204,-361
-291,-246,-349
-291,-246,-349
-291,-286,-335
-279,-324,-323
-241,-365,-317
-241,-365,-317
-176,-384,-318
-101,-389,-324
-45,-389,-318
-45,-359,-318
-13,-359,-325
15,-321,-333
23,-289,-344
36,-270,-351
36,-270,-351
55,-236,-353
62,-189,-354
55,-145,-359
55,-145,-359
40,-105,-360
6,-54,-368
-31,-16,-372
-58,1,-374
-58,1,-374
-91,16,-366
-125,18,-367
-148,10,-370
-148,10,-370
-165,4,-378
-179,-11,-385
-199,-15,-386
-232,-32,-383
-232,-32,-383
-260,-52,-380
-289,-77,-380
-307,-106,-385
-307,-106,-385
-322,-139,-381
-345,-178,-370
-350,-234,-362
-347,-296,-348
-347,-296,-348
-340,-345,-336
-313,-402,-322
-301,-436,-299
-301,-436,-299
-292,-458,-278
-280,-459,-275
-261,-469,-269
-261,-469,-269
-251,-467,-271
-249,-460,-278
-259,-445,-282
-303,-415,-288
-303,-415,-288
-372,-351,-297
-433,-276,-302
-466,-170,-316
-466,-170,-316
-458,-53,-329
-442,63,-324
-414,148,-307
-378,210,-290
-378,210,-290
-308,273,-271
-233,289,-268
-147,290,-259
-147,290,-259
-63,268,-256
12,227,-260
72,173,-270
113,105,-282
113,105,-282
131,37,-294
132,-38,-304
112,-99,-318
112,-99,-318
81,-150,-337
59,-185,-344
25,-229,-352
-17,-269,-351
-17,-269,-351
-53,-308,-342
-51,-323,-340
-27,-339,-332
-27,-339,-332
5,-333,-331
38,-302,-331
34,-251,-344
34,-251,-344
7,-193,-358
-53,-136,-381
-113,-109,-387
-139,-97,-388
-139,-97,-388
-159,-99,-386
-200,-117,-381
-239,-149,-378
-239,-149,-378
-252,-204,-381
-242,-255,-383
-222,-291,-385
-205,-327,-381
-205,-327,-381
-178,-350,-370
-176,-370,-366
-227,-384,-351
-227,-384,-351
-311,-383,-322
-379,-354,-301
-437,-290,-293
-470,-198,-301
-470,-198,-301
-480,-116,-313
-468,13,-322
-439,130,-300
-439,130,-300
-370,209,-298
-293,272,-279
-240,325,-244
-186,352,-221
-186,352,-221
-131,363,-201
-62,336,-198
-4,298,-215
-4,298,-215
34,246,-237
79,186,-259
105,118,-283
105,118,-283
117,41,-303
120,-33,-315
101,-94,-327
76,-160,-338
76,-160,-338
47,-214,-346
-7,-266,-354
-68,-301,-349
-68,-301,-349
-103,-343,-335
-107,-377,-321
-79,-389,-318
-28,-386,-311
-28,-386,-311
33,-371,-301
80,-334,-295
94,-281,-304
94,-281,-304
90,-224,-325
48,-169,-350
3,-123,-370
-36,-89,-376
-36,-89,-376
-60,-57,-375
-88,-41,-378
-119,-13,-378
-119,-13,-378
-129,33,-371
-102,66,-357
-49,62,-352
-11,12,-355
-11,12,-355
22,-43,-364
32,-94,-364
-6,-131,-379
-6,-131,-379
-56,-166,-383
-98,-196,-379
-123,-239,-374
-123,-239,-374
-144,-289,-358
-167,-340,-340
-177,-412,-307
-154,-464,-266
-154,-464,-266
-88,-466,-265
-7,-430,-278
27,-366,-307
27,-366,-307
25,-298,-341
10,-227,-361
-12,-167,-376
-41,-115,-377
-41,-115,-377
-79,-88,-383
-117,-100,-387
-151,-144,-383
-151,-144,-383
-171,-163,-385
-200,-180,-382
-228,-225,-380
-234,-267,-381
-234,-267,-381
-219,-310,-380
-204,-334,-374
-197,-346,-370
-197,-346,-370
-200,-357,-362
-209,-359,-359
-234,-359,-350
-281,-351,-338
-281,-351,-338
-346,-318,-322
-424,-243,-305
-456,-135,-302
-456,-135,-302
-446,-14,-310
-404,102,-315
-325,193,-306
-325,193,-306
-240,240,-298
-168,266,-285
-111,268,-286
-58,250,-290
-58,250,-290
-51,222,-305
-80,176,-336
-129,101,-367
-129,101,-367
-211,16,-388
-299,-72,-384
-349,-187,-367
-334,-272,-355
-334,-272,-355
-304,-331,-349
-281,-358,-344
-243,-375,-353
-243,-375,-353
-197,-384,-368
-166,-375,-367
-169,-345,-366
-219,-330,-362
-219,-330,-362
-269,-333,-343
-329,-326,-329
-406,-283,-309
-406,-283,-309
-457,-159,-310
-459,-28,-309
-428,68,-308
-369,149,-317
-369,149,-317
-306,189,-322
-241,237,-306
-160,261,-280
-160,261,-280
-72,246,-271
26,198,-273
105,133,-270
105,133,-270
156,48,-276
161,-46,-293
140,-142,-308
101,-219,-319
101,-219,-319
41,-284,-332
-25,-324,-337
-89,-360,-335
-89,-360,-335
-159,-347,-338
-200,-323,-345
-213,-298,-359
-226,-273,-372
-226,-273,-372
-261,-233,-375
-279,-179,-384
-279,-137,-387
-279,-137,-387
-284,-92,-391
-299,-64,-398
-332,-53,-392
-369,-67,-388
-369,-67,-388
-426,-108,-360
-473,-186,-322
-474,-307,-282
-474,-307,-282
-419,-421,-262
-351,-485,-255
-273,-523,-245
-200,-527,-244
-200,-527,-244
-118,-520,-243
-33,-498,-248
44,-461,-249
44,-461,-249
91,-407,-259
110,-342,-279
113,-277,-299
113,-277,-299
98,-209,-321
74,-159,-340
42,-126,-356
37,-125,-362
37,-125,-362
60,-138,-352
84,-187,-346
84,-226,-348
84,-226,-348
92,-242,-354
113,-251,-354
131,-246,-354
133,-236,-353
133,-236,-353
115,-233,-364
111,-233,-372
114,-225,-374
114,-225,-374
108,-221,-379
105,-220,-372
103,-220,-373
103,-221,-372
103,-221,-372
106,-221,-376
105,-221,-379
105,-220,-377
105,-220,-377
103,-221,-373
104,-219,-373
105,-221,-372
105,-221,-372
105,-214,-378
106,-221,-378
106,-221,-375
101,-218,-371
101,-218,-371
102,-223,-371
106,-218,-374
105,-222,-375
105,-222,-375
101,-219,-376
105,-223,-372
102,-221,-373
104,-219,-372
104,-219,-372
106,-220,-375
107,-218,-376
105,-220,-373
105,-220,-373
103,-222,-372
101,-222,-370
102,-221,-375
104,-219,-377
104,-219,-377
106,-220,-377
103,-218,-374
102,-220,-373
102,-220,-373
102,-218,-371
103,-220,-375
106,-218,-376
106,-223,-373
106,-223,-373
100,-218,-373
104,-220,-370
106,-220,-374
106,-220,-374
104,-218,-373
106,-218,-377
103,-220,-372
103,-220,-372
101,-216,-374
103,-220,-371
105,-221,-375
109,-219,-374
109,-219,-374
104,-218,-373
105,-219,-372
103,-222,-371
103,-222,-371
105,-220,-370
104,-220,-376
106,-219,-377
102,-220,-375
102,-220,-375
103,-217,-372
104,-221,-370
102,-219,-374
102,-219,-374
103,-218,-375
103,-220,-376
104,-220,-374
102,-221,-371
102,-221,-371
104,-218,-372
104,-218,-374
107,-218,-375
107,-218,-375
107,-220,-374
102,-220,-371
101,-222,-370
104,-219,-375
104,-219,-375
101,-220,-374
102,-217,-377
104,-220,-375
104,-220,-375
104,-217,-369
101,-219,-371
102,-220,-374
102,-220,-374
106,-218,-374
104,-220,-376
104,-219,-375
103,-219,-370
103,-219,-370
102,-222,-371
105,-218,-375
104,-219,-378
104,-219,-378
105,-218,-373
101,-219,-373
102,-219,-369
102,-218,-375
102,-218,-375
105,-216,-377
104,-221,-378
101,-219,-374
101,-219,-374
99,-218,-372
102,-219,-373
102,-220,-375
105,-219,-377
105,-219,-377
106,-218,-373
103,-221,-373
102,-224,-374
102,-224,-374
102,-218,-374
103,-218,-376
105,-220,-378
103,-214,-372
103,-214,-372
104,-219,-371
103,-220,-371
104,-217,-375
104,-217,-375
106,-220,-377
105,-216,-376
104,-220,-373
104,-220,-373
102,-218,-373
101,-215,-372
101,-219,-374
106,-219,-377
106,-219,-377
104,-221,-374
104,-221,-371
103,-220,-368
103,-220,-368
103,-222,-373
107,-219,-373
108,-220,-377
104,-220,-374
104,-220,-374
103,-217,-372
100,-223,-371
105,-217,-378
105,-217,-378
104,-221,-376
103,-219,-374
101,-220,-373
102,-220,-371
102,-220,-371
103,-218,-374
104,-221,-373
104,-219,-378
104,-219,-378
102,-220,-377
105,-218,-371
103,-220,-370
103,-220,-370
103,-211,-375
104,-217,-375
106,-221,-375
103,-219,-373
103,-219,-373
103,-219,-370
103,-219,-372
104,-218,-375
104,-218,-375
104,-219,-376
106,-216,-375
103,-220,-376
101,-219,-371
101,-219,-371
103,-217,-372
102,-218,-376
105,-219,-378
105,-219,-378
104,-218,-376
103,-220,-370
103,-220,-372
103,-220,-375
103,-220,-375
105,-221,-374
104,-219,-375
101,-219,-374
101,-219,-374
105,-220,-372
102,-220,-373
103,-218,-376
104,-218,-377
104,-218,-377
103,-219,-373
101,-216,-374
104,-220,-372
104,-220,-372
103,-219,-375
105,-217,-375
105,-218,-375
105,-218,-375
104,-215,-371
104,-219,-371
102,-219,-371
104,-220,-376
104,-220,-376
105,-215,-378
105,-218,-375
99,-220,-373
99,-220,-373
101,-222,-372
103,-218,-372
106,-219,-375
105,-219,-379
105,-219,-379
105,-219,-372
102,-219,-370
103,-220,-373
103,-220,-373
104,-221,-375
105,-220,-377
103,-220,-373
103,-220,-372
103,-220,-372
102,-221,-372
101,-219,-373
104,-220,-378
104,-220,-378
106,-220,-377
106,-218,-375
101,-219,-372
103,-221,-372
103,-221,-372
107,-217,-374
106,-218,-376
102,-219,-376
102,-219,-376
103,-220,-373
101,-216,-368
103,-220,-372
103,-220,-372
102,-221,-374
102,-218,-377
104,-217,-372
101,-222,-373
101,-222,-373
104,-217,-372
104,-219,-376
103,-219,-375
103,-219,-375
104,-215,-375
103,-218,-374
102,-220,-373
101,-220,-371
101,-220,-371
106,-219,-373
101,-217,-378
105,-219,-378
105,-219,-378
102,-219,-371
103,-222,-370
104,-222,-373
105,-217,-376
105,-217,-376
103,-220,-378
102,-220,-373
103,-221,-372
103,-221,-372
103,-220,-371
104,-220,-374
104,-220,-376
105,-220,-375
105,-220,-375
104,-218,-375
102,-217,-372
102,-217,-370
102,-217,-370
107,-218,-373
104,-216,-377
103,-218,-375
103,-218,-375
102,-218,-372
102,-220,-371
105,-218,-375
103,-218,-374
103,-218,-374
104,-218,-376
102,-222,-371
102,-220,-371
102,-220,-371
102,-216,-372
104,-218,-373
107,-218,-375
102,-218,-375
102,-218,-375
102,-220,-374
103,-220,-371
103,-220,-374
103,-220,-374
105,-219,-375
104,-217,-377
102,-220,-374
102,-222,-373
102,-222,-373
105,-219,-371
102,-220,-376
107,-219,-376
107,-219,-376
102,-220,-375
104,-219,-370
101,-219,-371
103,-218,-375
103,-218,-375
103,-219,-377
105,-220,-377
104,-218,-374
104,-218,-374
106,-220,-371
103,-220,-370
102,-218,-372
102,-218,-372
105,-217,-378
103,-218,-378
104,-218,-373
101,-218,-372
101,-218,-372
102,-219,-373
104,-218,-374
104,-218,-379
104,-218,-379
103,-219,-372
101,-220,-374
103,-218,-370
104,-221,-375
104,-221,-375
104,-220,-375
106,-216,-377
99,-217,-371
99,-217,-371
101,-220,-370
104,-219,-371
102,-218,-373
104,-219,-378
104,-219,-378
103,-220,-376
103,-220,-373
102,-220,-372
102,-220,-372
104,-219,-372
103,-218,-375
105,-219,-376
105,-220,-374
102,-220,-374
100,-221,-371
102,-217,-370
105,-220,-375
105,-220,-375
107,-218,-376
105,-216,-377
103,-219,-372
103,-219,-372
101,-221,-371
103,-217,-374
105,-218,-373
106,-216,-379
106,-216,-379
103,-219,-372
102,-218,-372
104,-220,-371
104,-220,-371
103,-219,-376
102,-217,-376
105,-217,-379
101,-218,-371
101,-218,-371
102,-222,-371
102,-219,-372
103,-217,-374
103,-217,-374
102,-219,-376
106,-217,-378
103,-218,-375
103,-219,-370
103,-219,-370
103,-216,-372
104,-219,-377
107,-216,-378
107,-216,-378
101,-222,-373
103,-219,-370
103,-220,-373
103,-220,-373
103,-220,-373
104,-218,-375
104,-218,-377
102,-219,-375
102,-219,-375
102,-220,-372
102,-220,-373
105,-221,-375
105,-221,-375
102,-218,-377
106,-221,-374
102,-219,-373
102,-220,-374
102,-220,-374
103,-217,-375
104,-218,-374
106,-220,-377
106,-220,-377
100,-221,-374
101,-219,-371
102,-222,-372
103,-220,-377
103,-220,-377
104,-217,-377
103,-216,-372
101,-221,-371
101,-221,-371
99,-220,-372
104,-219,-375
104,-220,-375
104,-216,-372
104,-218,-375
103,-220,-378
103,-219,-376
103,-219,-376
102,-220,-372
104,-219,-373
103,-215,-373
103,-215,-373
105,-219,-375
110,-215,-377
104,-218,-376
103,-218,-372
103,-218,-372
104,-218,-373
103,-216,-375
107,-216,-377
107,-216,-377
105,-219,-375
102,-223,-373
105,-220,-370
103,-219,-372
103,-219,-372
106,-217,-377
104,-217,-378
105,-218,-373
105,-218,-373
103,-219,-374
104,-218,-375
104,-218,-374
104,-218,-374
103,-216,-374
105,-219,-378
101,-220,-372
105,-217,-371
105,-217,-371
107,-219,-372
104,-215,-378
104,-216,-379
104,-216,-379
107,-211,-373
105,-215,-372
106,-190,-368
103,-143,-376
103,-143,-376
98,-109,-376
77,-52,-378
47,26,-368
47,26,-368
27,71,-358
-17,82,-356
-80,109,-357
-133,123,-351
-133,123,-351
-165,129,-346
-172,135,-339
-156,147,-331
-156,147,-331
-147,157,-330
-131,141,-344
-122,143,-347
-111,150,-344
-111,150,-344
-125,157,-335
-129,153,-341
-113,105,-362
-113,105,-362
-82,74,-373
-60,58,-371
-40,6,-375
-40,6,-375
-40,-82,-379
-73,-184,-381
-122,-262,-367
-170,-344,-339
-170,-344,-339
-217,-426,-290
-231,-484,-242
-184,-508,-233
-184,-508,-233
-114,-481,-261
-25,-428,-291
82,-382,-286
171,-341,-250
171,-341,-250
228,-298,-222
272,-254,-187
295,-208,-166
295,-208,-166
296,-137,-161
281,-63,-151
269,-46,-136
249,-31,-144
249,-31,-144
225,4,-165
222,8,-173
225,11,-168
225,11,-168
229,8,-167
223,24,-176
217,57,-176
217,57,-176
221,79,-184
238,75,-178
251,74,-173
262,59,-158
262,59,-158
278,59,-130
301,43,-103
326,22,-56
326,22,-56
352,-9,6
353,-15,55
357,7,59
356,45,40
356,45,40
357,78,36
346,131,16
306,204,-50
306,204,-50
232,268,-124
154,313,-176
63,356,-204
-44,374,-237
-44,374,-237
-147,367,-260
-245,348,-259
-311,303,-279
-311,303,-279
-362,262,-292
-414,228,-295
-467,179,-290
-503,131,-277
-503,131,-277
-528,86,-264
-553,29,-254
-588,-23,-221
-588,-23,-221
-612,-66,-184
-633,-80,-147
-645,-88,-118
-645,-88,-118
-655,-75,-89
-660,-63,-72
-657,-29,-73
-640,0,-115
-640,0,-115
-619,29,-143
-612,46,-131
-624,55,-95
-624,55,-95
-630,59,-75
-641,67,-55
-653,69,-10
-653,72,25
-653,72,25
-649,83,49
-646,89,97
-638,106,149
-638,106,149
-623,105,217
-599,93,285
-560,78,347
-516,77,394
-516,77,394
-485,87,416
-451,112,435
-419,164,423
-419,164,423
-361,232,404
-299,289,370
-218,349,319
-136,383,258
-136,383,258
-49,392,200
40,373,148
124,332,105
124,332,105
178,294,68
226,248,44
261,211,20
261,211,20
280,185,8
300,143,-11
310,98,-47
312,49,-84
312,49,-84
303,7,-127
281,-21,-178
248,-37,-222
248,-37,-222
203,-49,-269
150,-48,-303
106,-33,-326
62,-1,-347
62,-1,-347
15,3,-365
-3,9,-376
-42,25,-389
-42,25,-389
-105,58,-393
-155,54,-412
-198,27,-431
-246,-3,-438
-246,-3,-438
-264,-36,-443
-241,-54,-450
-211,-56,-456
-211,-56,-456
-226,-77,-453
-285,-64,-435
-354,-19,-412
-431,53,-358
-431,53,-358
-467,153,-299
-461,253,-228
-405,315,-192
-405,315,-192
-336,351,-167
-252,377,-146
-203,384,-108
-203,384,-108
-131,373,-119
-47,354,-118
16,341,-97
64,313,-107
64,313,-107
98,269,-137
120,227,-167
127,185,-198
127,185,-198
124,148,-235
132,118,-251
136,98,-264
137,105,-263
137,105,-263
144,113,-261
161,101,-269
158,73,-295
158,73,-295
150,60,-308
143,21,-326
110,-33,-356
11,-82,-399
11,-82,-399
-105,-125,-431
-219,-120,-435
-364,-119,-394
-364,-119,-394
-495,-168,-311
-564,-244,-224
-548,-353,-173
-484,-459,-147
-484,-459,-147
-383,-542,-125
-281,-573,-138
-170,-584,-147
-170,-584,-147
-50,-571,-153
67,-519,-166
147,-467,-162
147,-467,-162
231,-401,-132
280,-342,-79
314,-288,-20
330,-237,12
330,-237,12
340,-173,-7
334,-154,-40
316,-218,-85
316,-218,-85
283,-293,-117
274,-264,-150
306,-158,-139
319,-46,-78
319,-46,-78
290,63,-31
226,160,-21
126,257,-28
126,257,-28
-12,348,-27
-158,394,-11
-276,395,10
-390,361,46
-390,361,46
-483,305,69
-539,246,85
-585,190,94
-585,190,94
-632,111,87
-668,11,75
-680,-68,67
-671,-157,106
-671,-157,106
-658,-207,150
-669,-153,140
-674,-42,121
-674,-42,121
-649,77,115
-590,199,105
-510,292,78
-510,292,78
-424,359,63
-340,399,60
-254,423,57
-166,425,51
-166,425,51
-73,412,39
9,379,25
81,342,10
81,342,10
135,296,-4
172,255,-44
211,183,-74
246,106,-95
246,106,-95
267,32,-115
280,-39,-126
286,-130,-128
286,-130,-128
280,-206,-132
259,-265,-135
233,-313,-145
214,-350,-158
214,-350,-158
192,-397,-145
168,-431,-133
142,-468,-102
142,-468,-102
124,-485,-87
113,-498,-86
113,-512,-70
122,-509,-65
122,-509,-65
119,-513,-51
111,-525,-21
90,-542,20
90,-542,20
71,-563,60
48,-578,85
41,-579,118
41,-579,118
50,-570,143
71,-545,161
72,-531,190
68,-521,215
68,-521,215
47,-525,226
17,-535,233
-41,-562,233
-41,-562,233
-96,-589,223
-155,-600,217
-210,-609,209
-259,-616,181
-259,-616,181
-275,-622,131
-287,-615,104
-304,-612,86
-304,-612,86
-353,-595,92
-415,-562,88
-478,-524,69
-526,-466,45
-526,-466,45
-566,-413,20
-594,-358,-12
-610,-309,-38
-610,-309,-38
-621,-260,-64
-621,-215,-90
-624,-148,-98
-624,-148,-98
-624,-84,-104
-616,-15,-109
-606,53,-109
-589,99,-110
-589,99,-110
-566,147,-111
-527,198,-114
-480,248,-118
-480,248,-118
-429,299,-113
-361,350,-98
-291,385,-83
-217,410,-48
-217,410,-48
-132,418,-12
-54,410,6
28,391,37
28,391,37
97,357,54
161,307,63
207,264,61
231,236,48
231,236,48
257,206,41
281,174,31
291,143,19
291,143,19
303,125,12
307,105,6
318,79,24
329,68,15
329,68,15
335,54,12
345,21,-5
344,-7,-45
344,-7,-45
347,-36,-77
350,-78,-110
343,-124,-156
343,-124,-156
323,-160,-207
292,-213,-253
258,-257,-290
236,-294,-303
236,-294,-303
217,-336,-302
218,-359,-283
219,-380,-262
219,-380,-262
220,-388,-240
219,-405,-211
217,-424,-181
222,-444,-158
222,-444,-158
230,-450,-136
240,-435,-123
262,-412,-101
262,-412,-101
276,-391,-82
296,-365,-66
317,-328,-39
327,-314,-7
327,-314,-7
321,-304,12
321,-300,24
323,-283,37
323,-283,37
327,-268,40
331,-258,45
331,-249,41
330,-220,14
330,-220,14
324,-189,-44
306,-151,-111
283,-103,-168
283,-103,-168
254,-45,-207
219,20,-223
188,72,-228
188,72,-228
145,130,-234
110,177,-233
64,218,-227
-13,254,-230
-13,254,-230
-112,265,-246
-196,259,-250
-237,248,-255
-237,248,-255
-273,240,-255
-342,233,-238
-399,229,-206
-444,232,-166
-444,232,-166
-477,231,-134
-506,223,-107
-533,211,-83
-533,211,-83
-547,203,-63
-561,192,-50
-576,185,-18
-583,188,15
-583,188,15
-588,192,32
-585,199,37
-554,227,17
-554,227,17
-502,277,-5
-429,326,-34
-343,362,-62
-248,392,-70
-248,392,-70
-152,396,-71
-66,366,-104
21,304,-163
21,304,-163
48,222,-231
40,141,-292
26,68,-334
26,68,-334
-2,14,-355
-43,-25,-372
-59,-50,-379
-70,-75,-392
-70,-75,-392
-36,-87,-395
10,-112,-395
22,-109,-398
22,-109,-398
-6,-91,-413
-56,-81,-429
-98,-82,-438
-155,-95,-438
-155,-95,-438
-260,-101,-418
-366,-47,-377
-413,57,-332
-413,57,-332
-377,185,-292
-286,284,-257
-178,330,-227
-79,332,-205
-79,332,-205
16,297,-195
88,250,-198
133,194,-214
133,194,-214
174,111,-234
194,8,-259
175,-91,-282
136,-174,-308
136,-174,-308
88,-248,-318
37,-298,-327
-47,-335,-338
-47,-335,-338
-122,-364,-333
-136,-396,-318
-114,-414,-305
-114,-414,-305
-72,-414,-301
10,-387,-300
109,-320,-290
208,-229,-251
208,-229,-251
257,-159,-202
283,-100,-162
286,-39,-134
286,-39,-134
264,11,-153
173,32,-253
56,64,-314
-49,82,-342
-49,82,-342
-152,77,-360
-249,102,-342
-341,146,-295
-341,146,-295
-361,202,-249
-313,253,-228
-259,281,-219
-178,271,-248
-178,271,-248
-113,194,-309
-71,78,-357
-73,-35,-383
-73,-35,-383
-126,-127,-396
-206,-220,-381
-224,-358,-333
-224,-358,-333
-148,-475,-271
-17,-501,-222
109,-463,-194
165,-383,-207
165,-383,-207
182,-262,-259
168,-152,-292
124,-66,-314
124,-66,-314
52,0,-336
-30,53,-349
-81,86,-351
-114,116,-347
-114,116,-347
-90,111,-349
-69,67,-364
-54,-2,-373
-54,-2,-373
-53,-40,-380
-61,-78,-385
-98,-134,-393
-189,-222,-383
-189,-222,-383
-250,-332,-339
-222,-406,-302
-122,-416,-305
-122,-416,-305
0,-347,-321
67,-255,-333
59,-152,-350
5,-46,-361
5,-46,-361
-49,42,-355
-104,108,-340
-168,160,-322
-168,160,-322
-242,183,-304
-324,192,-271
-407,193,-225
-407,193,-225
-467,187,-182
-499,197,-146
-523,218,-84
-540,237,-12
-540,237,-12
-543,247,64
-531,259,118
-515,270,172
-515,270,172
-493,273,213
-467,275,255
-442,273,288
-422,264,313
-422,264,313
-399,261,338
-400,259,336
-406,263,334
-406,263,334
-430,259,321
-458,254,308
-508,223,280
-559,178,258
-559,178,258
-604,121,228
-648,47,164
-672,-51,83
-672,-51,83
-656,-169,11
-610,-270,-46
-561,-355,-75
-561,-355,-75
-502,-432,-84
-437,-501,-80
-366,-552,-76
-265,-591,-85
-265,-591,-85
-172,-582,-127
-89,-518,-213
-14,-422,-289
-14,-422,-289
13,-325,-334
23,-241,-356
43,-177,-361
83,-136,-346
83,-136,-346
113,-128,-332
132,-135,-325
134,-134,-320
134,-134,-320
133,-145,-322
114,-171,-328
97,-184,-334
102,-177,-334
102,-177,-334
100,-159,-339
106,-193,-333
103,-185,-334
103,-185,-334
102,-186,-330
102,-187,-332
106,-186,-335
107,-186,-332
107,-186,-332
104,-186,-334
104,-186,-332
102,-186,-334
102,-186,-334
105,-183,-330
101,-184,-338
105,-183,-334
105,-183,-334
104,-185,-331
103,-189,-332
102,-186,-333
106,-185,-337
106,-185,-337
103,-184,-334
104,-182,-335
102,-184,-331
102,-184,-331
100,-184,-331
105,-184,-334
106,-184,-332
101,-183,-336
101,-183,-336
105,-184,-332
102,-183,-333
100,-185,-331
100,-185,-331
102,-183,-334
104,-183,-333
104,-186,-335
101,-184,-331
101,-184,-331
103,-184,-334
104,-185,-330
102,-184,-334
102,-184,-334
104,-186,-336
103,-184,-333
101,-182,-331
103,-185,-333
103,-185,-333
104,-183,-332
103,-184,-332
